"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","691","201902220600","7.2","7","1"
"TT_TU_MN009","691","201902220700","7","7","1"
"TT_TU_MN009","691","201902220800","7.2","7","1"
"TT_TU_MN009","691","201902220900","7.6","7","1"
"TT_TU_MN009","691","201902221000","7.8","7","1"
"TT_TU_MN009","691","201902221100","7.6","7","1"
"TT_TU_MN009","691","201902221200","8","7","1"
"TT_TU_MN009","691","201902221300","6.6","7","1"
"TT_TU_MN009","691","201902221400","7.1","7","1"
"TT_TU_MN009","691","201902221500","7.4","7","1"
"TT_TU_MN009","691","201902221600","7.2","7","1"
"TT_TU_MN009","691","201902221700","5.4","7","1"
"TT_TU_MN009","691","201902221800","5.8","7","1"
"TT_TU_MN009","691","201902221900","4.2","7","1"
"TT_TU_MN009","691","201902222000","2.9","7","1"
"TT_TU_MN009","691","201902222100","2.5","7","1"
"TT_TU_MN009","691","201902222200","1.7","7","1"
"TT_TU_MN009","691","201902222300","1.2","7","1"
"TT_TU_MN009","691","201902230000","2","7","1"
"TT_TU_MN009","691","201902230100","1.4","7","1"
"TT_TU_MN009","691","201902230200","0.9","7","1"
"TT_TU_MN009","691","201902230300","0.6","7","1"
"TT_TU_MN009","691","201902230400","0.3","7","1"
"TT_TU_MN009","691","201902230500","0.1","7","1"
"TT_TU_MN009","691","201902230600","-0.3","7","1"
"TT_TU_MN009","691","201902230700","-0.4","7","1"
"TT_TU_MN009","691","201902230800","-0.1","7","1"
"TT_TU_MN009","691","201902230900","1.1","7","1"
"TT_TU_MN009","691","201902231000","2.4","7","1"
"TT_TU_MN009","691","201902231100","4","7","1"
"TT_TU_MN009","691","201902231200","5.7","7","1"
"TT_TU_MN009","691","201902231300","7","7","1"
"TT_TU_MN009","691","201902231400","7.9","7","1"
"TT_TU_MN009","691","201902231500","8.4","7","1"
"TT_TU_MN009","691","201902231600","8.7","7","1"
"TT_TU_MN009","691","201902231700","7.7","7","1"
"TT_TU_MN009","691","201902231800","6.5","7","1"
"TT_TU_MN009","691","201902231900","5.4","7","1"
"TT_TU_MN009","691","201902232000","4.2","7","1"
"TT_TU_MN009","691","201902232100","3.6","7","1"
"TT_TU_MN009","691","201902232200","3.2","7","1"
"TT_TU_MN009","691","201902232300","2.2","7","1"
"TT_TU_MN009","691","201902240000","2.1","7","1"
"TT_TU_MN009","691","201902240100","0.8","7","1"
"TT_TU_MN009","691","201902240200","-0.5","7","1"
"TT_TU_MN009","691","201902240300","-0.5","7","1"
"TT_TU_MN009","691","201902240400","-0.3","7","1"
"TT_TU_MN009","691","201902240500","-0.1","7","1"
"TT_TU_MN009","691","201902240600","-0.6","7","1"
"TT_TU_MN009","691","201902240700","-0.5","7","1"
"TT_TU_MN009","691","201902240800","1.3","7","1"
"TT_TU_MN009","691","201902240900","3.7","7","1"
"TT_TU_MN009","691","201902241000","6.6","7","1"
"TT_TU_MN009","691","201902241100","9.5","7","1"
"TT_TU_MN009","691","201902241200","11.9","7","1"
"TT_TU_MN009","691","201902241300","13.1","7","1"
"TT_TU_MN009","691","201902241400","14.2","7","1"
"TT_TU_MN009","691","201902241500","14.2","7","1"
"TT_TU_MN009","691","201902241600","14","7","1"
"TT_TU_MN009","691","201902241700","10.3","7","1"
"TT_TU_MN009","691","201902241800","7.9","7","1"
"TT_TU_MN009","691","201902241900","7.1","7","1"
"TT_TU_MN009","691","201902242000","5.6","7","1"
"TT_TU_MN009","691","201902242100","3.4","7","1"
"TT_TU_MN009","691","201902242200","1.8","7","1"
"TT_TU_MN009","691","201902242300","1.7","7","1"
"TT_TU_MN009","691","201902250000","0.1","7","1"
"TT_TU_MN009","691","201902250100","0","7","1"
"TT_TU_MN009","691","201902250200","-0.2","7","1"
"TT_TU_MN009","691","201902250300","-0.4","7","1"
"TT_TU_MN009","691","201902250400","-1.7","7","1"
"TT_TU_MN009","691","201902250500","-0.9","7","1"
"TT_TU_MN009","691","201902250600","-1.1","7","1"
"TT_TU_MN009","691","201902250700","-2.4","7","1"
"TT_TU_MN009","691","201902250800","1","7","1"
"TT_TU_MN009","691","201902250900","5.3","7","1"
"TT_TU_MN009","691","201902251000","8.6","7","1"
"TT_TU_MN009","691","201902251100","10.7","7","1"
"TT_TU_MN009","691","201902251200","12.9","7","1"
"TT_TU_MN009","691","201902251300","14.1","7","1"
"TT_TU_MN009","691","201902251400","15.7","7","1"
"TT_TU_MN009","691","201902251500","15.5","7","1"
"TT_TU_MN009","691","201902251600","15.2","7","1"
"TT_TU_MN009","691","201902251700","11.3","7","1"
"TT_TU_MN009","691","201902251800","8.1","7","1"
"TT_TU_MN009","691","201902251900","6.6","7","1"
"TT_TU_MN009","691","201902252000","4","7","1"
"TT_TU_MN009","691","201902252100","4.8","7","1"
"TT_TU_MN009","691","201902252200","2.8","7","1"
"TT_TU_MN009","691","201902252300","0.4","7","1"
"TT_TU_MN009","691","201902260000","1.1","7","1"
"TT_TU_MN009","691","201902260100","0.6","7","1"
"TT_TU_MN009","691","201902260200","-1.1","7","1"
"TT_TU_MN009","691","201902260300","-2.1","7","1"
"TT_TU_MN009","691","201902260400","-2.2","7","1"
"TT_TU_MN009","691","201902260500","-2.4","7","1"
"TT_TU_MN009","691","201902260600","-2","7","1"
"TT_TU_MN009","691","201902260700","-1.5","7","1"
"TT_TU_MN009","691","201902260800","-0.4","7","5"
"TT_TU_MN009","691","201902260900","5","7","5"
"TT_TU_MN009","691","201902261000","8.5","7","1"
"TT_TU_MN009","691","201902261100","11.5","7","1"
"TT_TU_MN009","691","201902261200","14","7","1"
"TT_TU_MN009","691","201902261300","15.1","7","1"
"TT_TU_MN009","691","201902261400","15.7","7","1"
"TT_TU_MN009","691","201902261500","15.8","7","1"
"TT_TU_MN009","691","201902261600","14.9","7","1"
"TT_TU_MN009","691","201902261700","11.5","7","1"
"TT_TU_MN009","691","201902261800","8.8","7","1"
"TT_TU_MN009","691","201902261900","7.5","7","1"
"TT_TU_MN009","691","201902262000","4.4","7","1"
"TT_TU_MN009","691","201902262100","2.4","7","1"
"TT_TU_MN009","691","201902262200","1.6","7","1"
"TT_TU_MN009","691","201902262300","1","7","1"
"TT_TU_MN009","691","201902270000","1.1","7","1"
"TT_TU_MN009","691","201902270100","-0.3","7","1"
"TT_TU_MN009","691","201902270200","-0.4","7","1"
"TT_TU_MN009","691","201902270300","-1.2","7","1"
"TT_TU_MN009","691","201902270400","-1.2","7","1"
"TT_TU_MN009","691","201902270500","-0.9","7","1"
"TT_TU_MN009","691","201902270600","-1.2","7","1"
"TT_TU_MN009","691","201902270700","-0.8","7","1"
"TT_TU_MN009","691","201902270800","2.4","7","1"
"TT_TU_MN009","691","201902270900","6.8","7","1"
"TT_TU_MN009","691","201902271000","9.1","7","1"
"TT_TU_MN009","691","201902271100","12.9","7","1"
"TT_TU_MN009","691","201902271200","15.4","7","1"
"TT_TU_MN009","691","201902271300","16.8","7","1"
"TT_TU_MN009","691","201902271400","17.4","7","1"
"TT_TU_MN009","691","201902271500","17.7","7","1"
"TT_TU_MN009","691","201902271600","16.4","7","1"
"TT_TU_MN009","691","201902271700","14.1","7","1"
"TT_TU_MN009","691","201902271800","10.8","7","1"
"TT_TU_MN009","691","201902271900","10.4","7","1"
"TT_TU_MN009","691","201902272000","9.1","7","1"
"TT_TU_MN009","691","201902272100","6.6","7","1"
"TT_TU_MN009","691","201902272200","6.7","7","1"
"TT_TU_MN009","691","201902272300","4.3","7","1"
"TT_TU_MN009","691","201902280000","4.8","7","1"
"TT_TU_MN009","691","201902280100","4.3","7","1"
"TT_TU_MN009","691","201902280200","3.2","7","1"
"TT_TU_MN009","691","201902280300","2.8","7","1"
"TT_TU_MN009","691","201902280400","1.2","7","1"
"TT_TU_MN009","691","201902280500","1.3","7","1"
"TT_TU_MN009","691","201902280600","1.2","7","1"
"TT_TU_MN009","691","201902280700","2.1","7","1"
"TT_TU_MN009","691","201902280800","4.6","7","1"
"TT_TU_MN009","691","201902280900","5.5","7","1"
"TT_TU_MN009","691","201902281000","5.2","7","1"
"TT_TU_MN009","691","201902281100","5.5","7","1"
"TT_TU_MN009","691","201902281200","5.8","7","1"
"TT_TU_MN009","691","201902281300","6.1","7","1"
"TT_TU_MN009","691","201902281400","6.8","7","1"
"TT_TU_MN009","691","201902281500","6.8","7","1"
"TT_TU_MN009","691","201902281600","6.8","7","1"
"TT_TU_MN009","691","201902281700","5.4","7","1"
"TT_TU_MN009","691","201902281800","4.4","7","1"
"TT_TU_MN009","691","201902281900","3.1","7","1"
"TT_TU_MN009","691","201902282000","4.9","7","1"
"TT_TU_MN009","691","201902282100","5.6","7","1"
"TT_TU_MN009","691","201902282200","5.7","7","1"
"TT_TU_MN009","691","201902282300","5.9","7","1"
"TT_TU_MN009","691","201903010000","6.2","7","6"
"TT_TU_MN009","691","201903010100","6.2","7","6"
"TT_TU_MN009","691","201903010200","6.2","7","1"
"TT_TU_MN009","691","201903010300","6.4","7","1"
"TT_TU_MN009","691","201903010400","6.6","7","1"
"TT_TU_MN009","691","201903010500","6.4","7","1"
"TT_TU_MN009","691","201903010600","5.4","7","1"
"TT_TU_MN009","691","201903010700","5.1","7","1"
"TT_TU_MN009","691","201903010800","5","7","1"
"TT_TU_MN009","691","201903010900","4.7","7","1"
"TT_TU_MN009","691","201903011000","4.6","7","1"
"TT_TU_MN009","691","201903011100","4.7","7","1"
"TT_TU_MN009","691","201903011200","5.9","7","1"
"TT_TU_MN009","691","201903011300","6.5","7","1"
"TT_TU_MN009","691","201903011400","6.6","7","1"
"TT_TU_MN009","691","201903011500","7.5","7","1"
"TT_TU_MN009","691","201903011600","7.2","7","1"
"TT_TU_MN009","691","201903011700","6.5","7","1"
"TT_TU_MN009","691","201903011800","6.1","7","1"
"TT_TU_MN009","691","201903011900","5.7","7","1"
"TT_TU_MN009","691","201903012000","5.5","7","1"
"TT_TU_MN009","691","201903012100","5.1","7","1"
"TT_TU_MN009","691","201903012200","5.2","7","1"
"TT_TU_MN009","691","201903012300","5","7","1"
"TT_TU_MN009","691","201903020000","4.7","7","1"
"TT_TU_MN009","691","201903020100","4.5","7","1"
"TT_TU_MN009","691","201903020200","4.2","7","1"
"TT_TU_MN009","691","201903020300","4.1","7","1"
"TT_TU_MN009","691","201903020400","4.2","7","1"
"TT_TU_MN009","691","201903020500","3.8","7","1"
"TT_TU_MN009","691","201903020600","4.2","7","1"
"TT_TU_MN009","691","201903020700","3.9","7","1"
"TT_TU_MN009","691","201903020800","4.5","7","1"
"TT_TU_MN009","691","201903020900","4.8","7","1"
"TT_TU_MN009","691","201903021000","6.5","7","1"
"TT_TU_MN009","691","201903021100","7.7","7","1"
"TT_TU_MN009","691","201903021200","8","7","1"
"TT_TU_MN009","691","201903021300","7.8","7","1"
"TT_TU_MN009","691","201903021400","7.6","7","1"
"TT_TU_MN009","691","201903021500","7.5","7","1"
"TT_TU_MN009","691","201903021600","7.9","7","1"
"TT_TU_MN009","691","201903021700","7.5","7","1"
"TT_TU_MN009","691","201903021800","6.6","7","1"
"TT_TU_MN009","691","201903021900","6.1","7","1"
"TT_TU_MN009","691","201903022000","6.7","7","1"
"TT_TU_MN009","691","201903022100","8","7","1"
"TT_TU_MN009","691","201903022200","7.8","7","1"
"TT_TU_MN009","691","201903022300","8.5","7","1"
"TT_TU_MN009","691","201903030000","9.2","7","1"
"TT_TU_MN009","691","201903030100","9.7","7","1"
"TT_TU_MN009","691","201903030200","10","7","1"
"TT_TU_MN009","691","201903030300","9.9","7","1"
"TT_TU_MN009","691","201903030400","10","7","1"
"TT_TU_MN009","691","201903030500","9.9","7","1"
"TT_TU_MN009","691","201903030600","8.9","7","1"
"TT_TU_MN009","691","201903030700","9.1","7","1"
"TT_TU_MN009","691","201903030800","9.2","7","1"
"TT_TU_MN009","691","201903030900","9.5","7","1"
"TT_TU_MN009","691","201903031000","10","7","1"
"TT_TU_MN009","691","201903031100","10","7","1"
"TT_TU_MN009","691","201903031200","10.2","7","1"
"TT_TU_MN009","691","201903031300","10.5","7","1"
"TT_TU_MN009","691","201903031400","10.9","7","1"
"TT_TU_MN009","691","201903031500","11.1","7","1"
"TT_TU_MN009","691","201903031600","11.1","7","1"
"TT_TU_MN009","691","201903031700","11","7","1"
"TT_TU_MN009","691","201903031800","10.8","7","1"
"TT_TU_MN009","691","201903031900","11","7","1"
"TT_TU_MN009","691","201903032000","10.9","7","1"
"TT_TU_MN009","691","201903032100","11.2","7","1"
"TT_TU_MN009","691","201903032200","11.2","7","1"
"TT_TU_MN009","691","201903032300","10.8","7","1"
"TT_TU_MN009","691","201903040000","10.7","7","1"
"TT_TU_MN009","691","201903040100","11.1","7","1"
"TT_TU_MN009","691","201903040200","11.4","7","1"
"TT_TU_MN009","691","201903040300","11.6","7","1"
"TT_TU_MN009","691","201903040400","11.6","7","1"
"TT_TU_MN009","691","201903040500","12","7","1"
"TT_TU_MN009","691","201903040600","11.8","7","1"
"TT_TU_MN009","691","201903040700","12","7","1"
"TT_TU_MN009","691","201903040800","12.4","7","1"
"TT_TU_MN009","691","201903040900","7.5","7","1"
"TT_TU_MN009","691","201903041000","9.1","7","1"
"TT_TU_MN009","691","201903041100","8.8","7","1"
"TT_TU_MN009","691","201903041200","7.9","7","1"
"TT_TU_MN009","691","201903041300","7.7","7","1"
"TT_TU_MN009","691","201903041400","7.2","7","1"
"TT_TU_MN009","691","201903041500","8.1","7","1"
"TT_TU_MN009","691","201903041600","6.9","7","1"
"TT_TU_MN009","691","201903041700","7.2","7","1"
"TT_TU_MN009","691","201903041800","7.6","7","1"
"TT_TU_MN009","691","201903041900","7.9","7","1"
"TT_TU_MN009","691","201903042000","7.3","7","1"
"TT_TU_MN009","691","201903042100","6.6","7","1"
"TT_TU_MN009","691","201903042200","6.3","7","1"
"TT_TU_MN009","691","201903042300","6.9","7","1"
"TT_TU_MN009","691","201903050000","6.6","7","1"
"TT_TU_MN009","691","201903050100","5.8","7","1"
"TT_TU_MN009","691","201903050200","5.9","7","1"
"TT_TU_MN009","691","201903050300","6.5","7","1"
"TT_TU_MN009","691","201903050400","6.7","7","1"
"TT_TU_MN009","691","201903050500","4.4","7","1"
"TT_TU_MN009","691","201903050600","4.7","7","1"
"TT_TU_MN009","691","201903050700","4.5","7","1"
"TT_TU_MN009","691","201903050800","5.3","7","1"
"TT_TU_MN009","691","201903050900","6.1","7","1"
"TT_TU_MN009","691","201903051000","7.3","7","1"
"TT_TU_MN009","691","201903051100","8.1","7","1"
"TT_TU_MN009","691","201903051200","8.6","7","1"
"TT_TU_MN009","691","201903051300","9.1","7","1"
"TT_TU_MN009","691","201903051400","9.3","7","1"
"TT_TU_MN009","691","201903051500","8.8","7","1"
"TT_TU_MN009","691","201903051600","9.2","7","1"
"TT_TU_MN009","691","201903051700","7.1","7","1"
"TT_TU_MN009","691","201903051800","4.6","7","1"
"TT_TU_MN009","691","201903051900","5","7","1"
"TT_TU_MN009","691","201903052000","3.8","7","1"
"TT_TU_MN009","691","201903052100","3.8","7","1"
"TT_TU_MN009","691","201903052200","3.2","7","1"
"TT_TU_MN009","691","201903052300","2.7","7","1"
"TT_TU_MN009","691","201903060000","2.2","7","1"
"TT_TU_MN009","691","201903060100","2","7","1"
"TT_TU_MN009","691","201903060200","2.3","7","1"
"TT_TU_MN009","691","201903060300","2.3","7","1"
"TT_TU_MN009","691","201903060400","3.8","7","1"
"TT_TU_MN009","691","201903060500","4.4","7","1"
"TT_TU_MN009","691","201903060600","4.6","7","1"
"TT_TU_MN009","691","201903060700","4.5","7","1"
"TT_TU_MN009","691","201903060800","4.9","7","1"
"TT_TU_MN009","691","201903060900","6.1","7","1"
"TT_TU_MN009","691","201903061000","7.9","7","1"
"TT_TU_MN009","691","201903061100","9.1","7","1"
"TT_TU_MN009","691","201903061200","10.3","7","1"
"TT_TU_MN009","691","201903061300","11.3","7","1"
"TT_TU_MN009","691","201903061400","11.8","7","1"
"TT_TU_MN009","691","201903061500","12.4","7","1"
"TT_TU_MN009","691","201903061600","11.5","7","1"
"TT_TU_MN009","691","201903061700","10.4","7","1"
"TT_TU_MN009","691","201903061800","10","7","1"
"TT_TU_MN009","691","201903061900","10.1","7","1"
"TT_TU_MN009","691","201903062000","11","7","1"
"TT_TU_MN009","691","201903062100","10.9","7","1"
"TT_TU_MN009","691","201903062200","11.2","7","1"
"TT_TU_MN009","691","201903062300","11.1","7","1"
"TT_TU_MN009","691","201903070000","10.8","7","1"
"TT_TU_MN009","691","201903070100","10.9","7","1"
"TT_TU_MN009","691","201903070200","11","7","1"
"TT_TU_MN009","691","201903070300","10.7","7","1"
"TT_TU_MN009","691","201903070400","10.6","7","1"
"TT_TU_MN009","691","201903070500","10.1","7","1"
"TT_TU_MN009","691","201903070600","9.9","7","1"
"TT_TU_MN009","691","201903070700","10.5","7","1"
"TT_TU_MN009","691","201903070800","11.7","7","1"
"TT_TU_MN009","691","201903070900","10.8","7","1"
"TT_TU_MN009","691","201903071000","10.2","7","1"
"TT_TU_MN009","691","201903071100","10","7","1"
"TT_TU_MN009","691","201903071200","9.6","7","1"
"TT_TU_MN009","691","201903071300","11.4","7","1"
"TT_TU_MN009","691","201903071400","11.6","7","1"
"TT_TU_MN009","691","201903071500","10.9","7","1"
"TT_TU_MN009","691","201903071600","7.6","7","1"
"TT_TU_MN009","691","201903071700","8.3","7","1"
"TT_TU_MN009","691","201903071800","8.2","7","1"
"TT_TU_MN009","691","201903071900","8","7","1"
"TT_TU_MN009","691","201903072000","6.9","7","1"
"TT_TU_MN009","691","201903072100","7.7","7","1"
"TT_TU_MN009","691","201903072200","8.6","7","1"
"TT_TU_MN009","691","201903072300","8.2","7","1"
"TT_TU_MN009","691","201903080000","7.5","7","1"
"TT_TU_MN009","691","201903080100","7","7","1"
"TT_TU_MN009","691","201903080200","7.2","7","1"
"TT_TU_MN009","691","201903080300","7.1","7","1"
"TT_TU_MN009","691","201903080400","6.6","7","1"
"TT_TU_MN009","691","201903080500","6.9","7","1"
"TT_TU_MN009","691","201903080600","6.7","7","1"
"TT_TU_MN009","691","201903080700","6.4","7","1"
"TT_TU_MN009","691","201903080800","6.2","7","1"
"TT_TU_MN009","691","201903080900","7","7","1"
"TT_TU_MN009","691","201903081000","7.7","7","1"
"TT_TU_MN009","691","201903081100","8.1","7","1"
"TT_TU_MN009","691","201903081200","8.9","7","1"
"TT_TU_MN009","691","201903081300","7.7","7","1"
"TT_TU_MN009","691","201903081400","8.3","7","1"
"TT_TU_MN009","691","201903081500","8","7","1"
"TT_TU_MN009","691","201903081600","8.2","7","1"
"TT_TU_MN009","691","201903081700","7.3","7","1"
"TT_TU_MN009","691","201903081800","6.8","7","1"
"TT_TU_MN009","691","201903081900","5.8","7","1"
"TT_TU_MN009","691","201903082000","5","7","1"
"TT_TU_MN009","691","201903082100","5.3","7","1"
"TT_TU_MN009","691","201903082200","5.3","7","1"
"TT_TU_MN009","691","201903082300","6.2","7","1"
"TT_TU_MN009","691","201903090000","7.1","7","1"
"TT_TU_MN009","691","201903090100","6.5","7","1"
"TT_TU_MN009","691","201903090200","6","7","1"
"TT_TU_MN009","691","201903090300","6.3","7","1"
"TT_TU_MN009","691","201903090400","6.6","7","1"
"TT_TU_MN009","691","201903090500","7.2","7","1"
"TT_TU_MN009","691","201903090600","7.6","7","1"
"TT_TU_MN009","691","201903090700","7.4","7","1"
"TT_TU_MN009","691","201903090800","7.8","7","1"
"TT_TU_MN009","691","201903090900","8.3","7","1"
"TT_TU_MN009","691","201903091000","8.8","7","1"
"TT_TU_MN009","691","201903091100","9.4","7","1"
"TT_TU_MN009","691","201903091200","11","7","1"
"TT_TU_MN009","691","201903091300","10.5","7","1"
"TT_TU_MN009","691","201903091400","9.9","7","1"
"TT_TU_MN009","691","201903091500","8.4","7","1"
"TT_TU_MN009","691","201903091600","6.8","7","1"
"TT_TU_MN009","691","201903091700","7.2","7","1"
"TT_TU_MN009","691","201903091800","5.3","7","1"
"TT_TU_MN009","691","201903091900","4.9","7","1"
"TT_TU_MN009","691","201903092000","5.4","7","1"
"TT_TU_MN009","691","201903092100","5.6","7","1"
"TT_TU_MN009","691","201903092200","5.2","7","1"
"TT_TU_MN009","691","201903092300","4.8","7","1"
"TT_TU_MN009","691","201903100000","5.3","7","1"
"TT_TU_MN009","691","201903100100","5.6","7","1"
"TT_TU_MN009","691","201903100200","5.6","7","1"
"TT_TU_MN009","691","201903100300","5.4","7","1"
"TT_TU_MN009","691","201903100400","5.2","7","1"
"TT_TU_MN009","691","201903100500","4.9","7","1"
"TT_TU_MN009","691","201903100600","4.7","7","1"
"TT_TU_MN009","691","201903100700","4.7","7","1"
"TT_TU_MN009","691","201903100800","5.9","7","1"
"TT_TU_MN009","691","201903100900","6.3","7","1"
"TT_TU_MN009","691","201903101000","6","7","1"
"TT_TU_MN009","691","201903101100","6","7","1"
"TT_TU_MN009","691","201903101200","5.6","7","1"
"TT_TU_MN009","691","201903101300","5.3","7","1"
"TT_TU_MN009","691","201903101400","4.5","7","1"
"TT_TU_MN009","691","201903101500","3.1","7","1"
"TT_TU_MN009","691","201903101600","2.5","7","1"
"TT_TU_MN009","691","201903101700","0.6","7","1"
"TT_TU_MN009","691","201903101800","0.9","7","1"
"TT_TU_MN009","691","201903101900","1.7","7","1"
"TT_TU_MN009","691","201903102000","2","7","1"
"TT_TU_MN009","691","201903102100","2.3","7","1"
"TT_TU_MN009","691","201903102200","2.4","7","1"
"TT_TU_MN009","691","201903102300","1.8","7","1"
"TT_TU_MN009","691","201903110000","2.4","7","1"
"TT_TU_MN009","691","201903110100","2","7","1"
"TT_TU_MN009","691","201903110200","2.2","7","1"
"TT_TU_MN009","691","201903110300","2.6","7","1"
"TT_TU_MN009","691","201903110400","2.4","7","1"
"TT_TU_MN009","691","201903110500","2.7","7","1"
"TT_TU_MN009","691","201903110600","2.7","7","1"
"TT_TU_MN009","691","201903110700","2.3","7","1"
"TT_TU_MN009","691","201903110800","3.1","7","1"
"TT_TU_MN009","691","201903110900","2.1","7","1"
"TT_TU_MN009","691","201903111000","2.7","7","1"
"TT_TU_MN009","691","201903111100","4.7","7","1"
"TT_TU_MN009","691","201903111200","3.5","7","1"
"TT_TU_MN009","691","201903111300","2.6","7","1"
"TT_TU_MN009","691","201903111400","4","7","1"
"TT_TU_MN009","691","201903111500","4.8","7","1"
"TT_TU_MN009","691","201903111600","5","7","1"
"TT_TU_MN009","691","201903111700","4.9","7","1"
"TT_TU_MN009","691","201903111800","4.5","7","1"
"TT_TU_MN009","691","201903111900","4","7","1"
"TT_TU_MN009","691","201903112000","3.8","7","1"
"TT_TU_MN009","691","201903112100","2.3","7","1"
"TT_TU_MN009","691","201903112200","1","7","1"
"TT_TU_MN009","691","201903112300","2.3","7","1"
"TT_TU_MN009","691","201903120000","3.7","7","1"
"TT_TU_MN009","691","201903120100","4","7","1"
"TT_TU_MN009","691","201903120200","3.9","7","1"
"TT_TU_MN009","691","201903120300","2.3","7","1"
"TT_TU_MN009","691","201903120400","1.7","7","1"
"TT_TU_MN009","691","201903120500","1.3","7","1"
"TT_TU_MN009","691","201903120600","1.6","7","1"
"TT_TU_MN009","691","201903120700","2.7","7","1"
"TT_TU_MN009","691","201903120800","3.9","7","1"
"TT_TU_MN009","691","201903120900","5","7","1"
"TT_TU_MN009","691","201903121000","5.2","7","1"
"TT_TU_MN009","691","201903121100","6","7","1"
"TT_TU_MN009","691","201903121200","6.9","7","1"
"TT_TU_MN009","691","201903121300","7.7","7","1"
"TT_TU_MN009","691","201903121400","8.3","7","1"
"TT_TU_MN009","691","201903121500","8.4","7","1"
"TT_TU_MN009","691","201903121600","8.7","7","1"
"TT_TU_MN009","691","201903121700","8.4","7","1"
"TT_TU_MN009","691","201903121800","7.9","7","1"
"TT_TU_MN009","691","201903121900","8","7","1"
"TT_TU_MN009","691","201903122000","8.2","7","1"
"TT_TU_MN009","691","201903122100","8.2","7","1"
"TT_TU_MN009","691","201903122200","7.5","7","1"
"TT_TU_MN009","691","201903122300","6.6","7","1"
"TT_TU_MN009","691","201903130000","4.1","7","1"
"TT_TU_MN009","691","201903130100","4.2","7","1"
"TT_TU_MN009","691","201903130200","5.2","7","1"
"TT_TU_MN009","691","201903130300","5.2","7","1"
"TT_TU_MN009","691","201903130400","5.4","7","1"
"TT_TU_MN009","691","201903130500","5.5","7","1"
"TT_TU_MN009","691","201903130600","5.7","7","1"
"TT_TU_MN009","691","201903130700","6.3","7","1"
"TT_TU_MN009","691","201903130800","6.7","7","1"
"TT_TU_MN009","691","201903130900","6.9","7","1"
"TT_TU_MN009","691","201903131000","7.1","7","1"
"TT_TU_MN009","691","201903131100","6.5","7","1"
"TT_TU_MN009","691","201903131200","7.2","7","1"
"TT_TU_MN009","691","201903131300","7.2","7","1"
"TT_TU_MN009","691","201903131400","6.4","7","1"
"TT_TU_MN009","691","201903131500","5.9","7","1"
"TT_TU_MN009","691","201903131600","6.3","7","1"
"TT_TU_MN009","691","201903131700","6.3","7","1"
"TT_TU_MN009","691","201903131800","5.9","7","1"
"TT_TU_MN009","691","201903131900","6.6","7","1"
"TT_TU_MN009","691","201903132000","6.5","7","1"
"TT_TU_MN009","691","201903132100","6.5","7","1"
"TT_TU_MN009","691","201903132200","6.4","7","1"
"TT_TU_MN009","691","201903132300","5.9","7","1"
"TT_TU_MN009","691","201903140000","6.3","7","1"
"TT_TU_MN009","691","201903140100","6.4","7","1"
"TT_TU_MN009","691","201903140200","6.3","7","1"
"TT_TU_MN009","691","201903140300","5.6","7","1"
"TT_TU_MN009","691","201903140400","5.8","7","1"
"TT_TU_MN009","691","201903140500","6.2","7","1"
"TT_TU_MN009","691","201903140600","6.4","7","1"
"TT_TU_MN009","691","201903140700","6.3","7","1"
"TT_TU_MN009","691","201903140800","6.2","7","1"
"TT_TU_MN009","691","201903140900","5.8","7","1"
"TT_TU_MN009","691","201903141000","5.9","7","1"
"TT_TU_MN009","691","201903141100","6.1","7","1"
"TT_TU_MN009","691","201903141200","6.2","7","1"
"TT_TU_MN009","691","201903141300","6.4","7","1"
"TT_TU_MN009","691","201903141400","6.7","7","1"
"TT_TU_MN009","691","201903141500","6.8","7","1"
"TT_TU_MN009","691","201903141600","7.5","7","1"
"TT_TU_MN009","691","201903141700","7.4","7","1"
"TT_TU_MN009","691","201903141800","7.1","7","1"
"TT_TU_MN009","691","201903141900","7.3","7","1"
"TT_TU_MN009","691","201903142000","7.2","7","1"
"TT_TU_MN009","691","201903142100","7.2","7","1"
"TT_TU_MN009","691","201903142200","7.1","7","1"
"TT_TU_MN009","691","201903142300","7","7","1"
"TT_TU_MN009","691","201903150000","6.7","7","1"
"TT_TU_MN009","691","201903150100","6.3","7","1"
"TT_TU_MN009","691","201903150200","6","7","1"
"TT_TU_MN009","691","201903150300","5.9","7","1"
"TT_TU_MN009","691","201903150400","5.3","7","1"
"TT_TU_MN009","691","201903150500","5.4","7","1"
"TT_TU_MN009","691","201903150600","5.8","7","1"
"TT_TU_MN009","691","201903150700","6.4","7","1"
"TT_TU_MN009","691","201903150800","7","7","1"
"TT_TU_MN009","691","201903150900","7.5","7","1"
"TT_TU_MN009","691","201903151000","8","7","1"
"TT_TU_MN009","691","201903151100","7.4","7","1"
"TT_TU_MN009","691","201903151200","8.2","7","1"
"TT_TU_MN009","691","201903151300","11","7","1"
"TT_TU_MN009","691","201903151400","10.4","7","1"
"TT_TU_MN009","691","201903151500","10.8","7","1"
"TT_TU_MN009","691","201903151600","10.3","7","1"
"TT_TU_MN009","691","201903151700","9.2","7","1"
"TT_TU_MN009","691","201903151800","8.5","7","1"
"TT_TU_MN009","691","201903151900","7.8","7","1"
"TT_TU_MN009","691","201903152000","7.5","7","1"
