"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"F_MN003","1078","201902061200","4.9","10","4"
"F_MN003","1078","201902061300","5.4","10","4"
"F_MN003","1078","201902061400","5.4","10","4"
"F_MN003","1078","201902061500","5.2","10","4"
"F_MN003","1078","201902061600","5","10","4"
"F_MN003","1078","201902061700","5.3","10","4"
"F_MN003","1078","201902061800","6.9","10","4"
"F_MN003","1078","201902061900","6.5","10","4"
"F_MN003","1078","201902062000","6.1","10","4"
"F_MN003","1078","201902062100","6.7","10","4"
"F_MN003","1078","201902062200","6.8","10","4"
"F_MN003","1078","201902062300","6.8","10","4"
"F_MN003","1078","201902070000","7.4","10","4"
"F_MN003","1078","201902070100","6.6","10","4"
"F_MN003","1078","201902070200","6.9","10","4"
"F_MN003","1078","201902070300","7.6","10","4"
"F_MN003","1078","201902070400","7.9","10","4"
"F_MN003","1078","201902070500","7.8","10","4"
"F_MN003","1078","201902070600","8.1","10","4"
"F_MN003","1078","201902070700","7.3","10","4"
"F_MN003","1078","201902070800","7.4","10","4"
"F_MN003","1078","201902070900","7.4","10","4"
"F_MN003","1078","201902071000","7","10","4"
"F_MN003","1078","201902071100","8.4","10","4"
"F_MN003","1078","201902071200","9","10","4"
"F_MN003","1078","201902071300","10","10","4"
"F_MN003","1078","201902071400","10","10","4"
"F_MN003","1078","201902071500","10.6","10","4"
"F_MN003","1078","201902071600","10","10","4"
"F_MN003","1078","201902071700","8.4","10","4"
"F_MN003","1078","201902071800","8.7","10","4"
"F_MN003","1078","201902071900","7.6","10","4"
"F_MN003","1078","201902072000","7.7","10","4"
"F_MN003","1078","201902072100","8.2","10","4"
"F_MN003","1078","201902072200","6.9","10","4"
"F_MN003","1078","201902072300","7.3","10","4"
"F_MN003","1078","201902080000","7.1","10","4"
"F_MN003","1078","201902080100","6","10","4"
"F_MN003","1078","201902080200","5.2","10","4"
"F_MN003","1078","201902080300","5.6","10","4"
"F_MN003","1078","201902080400","5.7","10","4"
"F_MN003","1078","201902080500","5.5","10","4"
"F_MN003","1078","201902080600","5.7","10","4"
"F_MN003","1078","201902080700","6.1","10","4"
"F_MN003","1078","201902080800","6.6","10","4"
"F_MN003","1078","201902080900","6.9","10","4"
"F_MN003","1078","201902081000","6.8","10","4"
"F_MN003","1078","201902081100","7.3","10","4"
"F_MN003","1078","201902081200","7.6","10","4"
"F_MN003","1078","201902081300","7.6","10","4"
"F_MN003","1078","201902081400","7.9","10","4"
"F_MN003","1078","201902081500","7.7","10","4"
"F_MN003","1078","201902081600","8.2","10","4"
"F_MN003","1078","201902081700","7.7","10","4"
"F_MN003","1078","201902081800","8.3","10","4"
"F_MN003","1078","201902081900","7.5","10","4"
"F_MN003","1078","201902082000","7.7","10","4"
"F_MN003","1078","201902082100","8.6","10","4"
"F_MN003","1078","201902082200","8.4","10","4"
"F_MN003","1078","201902082300","8.2","10","4"
"F_MN003","1078","201902090000","7.3","10","4"
"F_MN003","1078","201902090100","7.5","10","4"
"F_MN003","1078","201902090200","7.4","10","4"
"F_MN003","1078","201902090300","6.9","10","4"
"F_MN003","1078","201902090400","8.3","10","4"
"F_MN003","1078","201902090500","8.9","10","4"
"F_MN003","1078","201902090600","8.7","10","4"
"F_MN003","1078","201902090700","9.9","10","4"
"F_MN003","1078","201902090800","9.5","10","4"
"F_MN003","1078","201902090900","10.6","10","4"
"F_MN003","1078","201902091000","12.4","10","4"
"F_MN003","1078","201902091100","12.9","10","4"
"F_MN003","1078","201902091200","13.2","10","4"
"F_MN003","1078","201902091300","13.1","10","4"
"F_MN003","1078","201902091400","12.1","10","4"
"F_MN003","1078","201902091500","11.3","10","4"
"F_MN003","1078","201902091600","8.8","10","4"
"F_MN003","1078","201902091700","10.5","10","4"
"F_MN003","1078","201902091800","9","10","4"
"F_MN003","1078","201902091900","8.7","10","4"
"F_MN003","1078","201902092000","6.9","10","4"
"F_MN003","1078","201902092100","5.7","10","4"
"F_MN003","1078","201902092200","5.5","10","4"
"F_MN003","1078","201902092300","6.1","10","4"
"F_MN003","1078","201902100000","5.6","10","4"
"F_MN003","1078","201902100100","5.7","10","4"
"F_MN003","1078","201902100200","6.1","10","4"
"F_MN003","1078","201902100300","6.7","10","4"
"F_MN003","1078","201902100400","7.3","10","4"
"F_MN003","1078","201902100500","7.9","10","4"
"F_MN003","1078","201902100600","8","10","4"
"F_MN003","1078","201902100700","6.9","10","4"
"F_MN003","1078","201902100800","7.6","10","4"
"F_MN003","1078","201902100900","8.1","10","4"
"F_MN003","1078","201902101000","9.8","10","4"
"F_MN003","1078","201902101100","10.3","10","4"
"F_MN003","1078","201902101200","9.6","10","4"
"F_MN003","1078","201902101300","9.2","10","4"
"F_MN003","1078","201902101400","7.5","10","4"
"F_MN003","1078","201902101500","7.7","10","4"
"F_MN003","1078","201902101600","8.2","10","4"
"F_MN003","1078","201902101700","8.3","10","4"
"F_MN003","1078","201902101800","7.3","10","4"
"F_MN003","1078","201902101900","9.7","10","4"
"F_MN003","1078","201902102000","9.5","10","4"
"F_MN003","1078","201902102100","9.2","10","4"
"F_MN003","1078","201902102200","9.2","10","4"
"F_MN003","1078","201902102300","8.6","10","4"
"F_MN003","1078","201902110000","6.8","10","4"
"F_MN003","1078","201902110100","5.4","10","4"
"F_MN003","1078","201902110200","6","10","4"
"F_MN003","1078","201902110300","5.9","10","4"
"F_MN003","1078","201902110400","6.4","10","4"
"F_MN003","1078","201902110500","6.6","10","4"
"F_MN003","1078","201902110600","5.7","10","4"
"F_MN003","1078","201902110700","5.7","10","4"
"F_MN003","1078","201902110800","5.8","10","4"
"F_MN003","1078","201902110900","5.2","10","4"
"F_MN003","1078","201902111000","5.7","10","4"
"F_MN003","1078","201902111100","6.8","10","4"
"F_MN003","1078","201902111200","6.3","10","4"
"F_MN003","1078","201902111300","5.1","10","4"
"F_MN003","1078","201902111400","5.5","10","4"
"F_MN003","1078","201902111500","3.9","10","4"
"F_MN003","1078","201902111600","4.1","10","4"
"F_MN003","1078","201902111700","5.6","10","4"
"F_MN003","1078","201902111800","5.3","10","4"
"F_MN003","1078","201902111900","3.3","10","4"
"F_MN003","1078","201902112000","1.9","10","4"
"F_MN003","1078","201902112100","3","10","4"
"F_MN003","1078","201902112200","2.7","10","4"
"F_MN003","1078","201902112300","3","10","4"
"F_MN003","1078","201902120000","2.9","10","4"
"F_MN003","1078","201902120100","2.9","10","4"
"F_MN003","1078","201902120200","2.8","10","4"
"F_MN003","1078","201902120300","2.9","10","4"
"F_MN003","1078","201902120400","2.2","10","4"
"F_MN003","1078","201902120500","2.4","10","4"
"F_MN003","1078","201902120600","1.8","10","4"
"F_MN003","1078","201902120700","1.7","10","4"
"F_MN003","1078","201902120800","1","10","4"
"F_MN003","1078","201902120900","2","10","4"
"F_MN003","1078","201902121000","2.3","10","4"
"F_MN003","1078","201902121100","3.6","10","4"
"F_MN003","1078","201902121200","3.5","10","4"
"F_MN003","1078","201902121300","4.2","10","4"
"F_MN003","1078","201902121400","4.3","10","4"
"F_MN003","1078","201902121500","4","10","4"
"F_MN003","1078","201902121600","4.6","10","4"
"F_MN003","1078","201902121700","4.7","10","4"
"F_MN003","1078","201902121800","3.7","10","4"
"F_MN003","1078","201902121900","3.7","10","4"
"F_MN003","1078","201902122000","4.4","10","4"
"F_MN003","1078","201902122100","4.2","10","4"
"F_MN003","1078","201902122200","4.1","10","4"
"F_MN003","1078","201902122300","4.1","10","4"
"F_MN003","1078","201902130000","3.9","10","4"
"F_MN003","1078","201902130100","3.6","10","4"
"F_MN003","1078","201902130200","4.1","10","4"
"F_MN003","1078","201902130300","3.8","10","4"
"F_MN003","1078","201902130400","3.4","10","4"
"F_MN003","1078","201902130500","2.6","10","4"
"F_MN003","1078","201902130600","2.9","10","4"
"F_MN003","1078","201902130700","3.2","10","4"
"F_MN003","1078","201902130800","3.5","10","4"
"F_MN003","1078","201902130900","3.5","10","4"
"F_MN003","1078","201902131000","3.6","10","4"
"F_MN003","1078","201902131100","3.9","10","4"
"F_MN003","1078","201902131200","3.9","10","4"
"F_MN003","1078","201902131300","3.2","10","4"
"F_MN003","1078","201902131400","3.2","10","4"
"F_MN003","1078","201902131500","3.9","10","4"
"F_MN003","1078","201902131600","3.3","10","4"
"F_MN003","1078","201902131700","3.5","10","4"
"F_MN003","1078","201902131800","2.6","10","4"
"F_MN003","1078","201902131900","1.7","10","4"
"F_MN003","1078","201902132000","2.9","10","4"
"F_MN003","1078","201902132100","3.8","10","4"
"F_MN003","1078","201902132200","3.4","10","4"
"F_MN003","1078","201902132300","4.2","10","4"
"F_MN003","1078","201902140000","2.6","10","4"
"F_MN003","1078","201902140100","3.3","10","4"
"F_MN003","1078","201902140200","5.3","10","4"
"F_MN003","1078","201902140300","4.2","10","4"
"F_MN003","1078","201902140400","3.5","10","4"
"F_MN003","1078","201902140500","2.3","10","4"
"F_MN003","1078","201902140600","3.3","10","4"
"F_MN003","1078","201902140700","3.3","10","4"
"F_MN003","1078","201902140800","2.6","10","4"
"F_MN003","1078","201902140900","3.8","10","4"
"F_MN003","1078","201902141000","4.9","10","4"
"F_MN003","1078","201902141100","2.9","10","4"
"F_MN003","1078","201902141200","3.3","10","4"
"F_MN003","1078","201902141300","2.3","10","4"
"F_MN003","1078","201902141400","2.4","10","4"
"F_MN003","1078","201902141500","1.8","10","4"
"F_MN003","1078","201902141600","1.4","10","4"
"F_MN003","1078","201902141700","1.6","10","4"
"F_MN003","1078","201902141800","2.5","10","4"
"F_MN003","1078","201902141900","2.5","10","4"
"F_MN003","1078","201902142000","2.1","10","4"
"F_MN003","1078","201902142100","3.9","10","4"
"F_MN003","1078","201902142200","4.4","10","4"
"F_MN003","1078","201902142300","4.3","10","4"
"F_MN003","1078","201902150000","4.5","10","4"
"F_MN003","1078","201902150100","4.6","10","4"
"F_MN003","1078","201902150200","4.3","10","4"
"F_MN003","1078","201902150300","3.9","10","4"
"F_MN003","1078","201902150400","4.4","10","4"
"F_MN003","1078","201902150500","4.2","10","4"
"F_MN003","1078","201902150600","4.5","10","4"
"F_MN003","1078","201902150700","3.7","10","4"
"F_MN003","1078","201902150800","4","10","4"
"F_MN003","1078","201902150900","6.1","10","4"
"F_MN003","1078","201902151000","6.2","10","4"
"F_MN003","1078","201902151100","5.9","10","4"
"F_MN003","1078","201902151200","6","10","4"
"F_MN003","1078","201902151300","5.6","10","4"
"F_MN003","1078","201902151400","5.2","10","4"
"F_MN003","1078","201902151500","4.3","10","4"
"F_MN003","1078","201902151600","3.8","10","4"
"F_MN003","1078","201902151700","4.1","10","4"
"F_MN003","1078","201902151800","4.7","10","4"
"F_MN003","1078","201902151900","5.2","10","4"
"F_MN003","1078","201902152000","6.2","10","4"
"F_MN003","1078","201902152100","6.3","10","4"
"F_MN003","1078","201902152200","5.6","10","4"
"F_MN003","1078","201902152300","6.3","10","4"
"F_MN003","1078","201902160000","6.2","10","4"
"F_MN003","1078","201902160100","6","10","4"
"F_MN003","1078","201902160200","6.2","10","4"
"F_MN003","1078","201902160300","6.6","10","4"
"F_MN003","1078","201902160400","7.1","10","4"
"F_MN003","1078","201902160500","6.2","10","4"
"F_MN003","1078","201902160600","6.4","10","4"
"F_MN003","1078","201902160700","6.4","10","4"
"F_MN003","1078","201902160800","6.8","10","4"
"F_MN003","1078","201902160900","6.5","10","4"
"F_MN003","1078","201902161000","4.7","10","4"
"F_MN003","1078","201902161100","3.8","10","4"
"F_MN003","1078","201902161200","3.6","10","4"
"F_MN003","1078","201902161300","3.7","10","4"
"F_MN003","1078","201902161400","3.8","10","4"
"F_MN003","1078","201902161500","4.5","10","4"
"F_MN003","1078","201902161600","3.3","10","4"
"F_MN003","1078","201902161700","2.7","10","4"
"F_MN003","1078","201902161800","2.2","10","4"
"F_MN003","1078","201902161900","1","10","4"
"F_MN003","1078","201902162000","1.4","10","4"
"F_MN003","1078","201902162100","1.7","10","4"
"F_MN003","1078","201902162200","2.1","10","4"
"F_MN003","1078","201902162300","1.1","10","4"
"F_MN003","1078","201902170000","1.8","10","4"
"F_MN003","1078","201902170100","3.8","10","4"
"F_MN003","1078","201902170200","4.9","10","4"
"F_MN003","1078","201902170300","3.9","10","4"
"F_MN003","1078","201902170400","1.3","10","4"
"F_MN003","1078","201902170500","3.6","10","4"
"F_MN003","1078","201902170600","4.8","10","4"
"F_MN003","1078","201902170700","5.8","10","4"
"F_MN003","1078","201902170800","5.7","10","4"
"F_MN003","1078","201902170900","6.6","10","4"
"F_MN003","1078","201902171000","7","10","4"
"F_MN003","1078","201902171100","6.6","10","4"
